id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response
5107.0,1970-01-01 00:00:00.000001973,PhD,Divorced,35860.0,1,1,19-05-2014,37,15,0,8,4.0,2.0,20,2,1,1.0,2,5,1,0,0,0,0,0,3,11,0
3979.0,1970-01-01 00:00:00.000001983,PhD,Divorced,90687.0,0,0,22-05-2013,98,982,17,672,23.0,34.0,51,1,6,2.0,8,2,0,0,1,0,0,0,3,11,1
6049.0,1970-01-01 00:00:00.000001982,Master,Together,73450.0,0,0,05-12-2013,85,1142,51,415,90.0,69.0,37,1,7,8.0,11,3,1,0,0,1,0,0,3,11,0
8147.0,1970-01-01 00:00:00.000001960,Graduation,Married,31454.0,1,1,06-07-2013,40,28,0,11,0.0,0.0,9,3,2,0.0,3,8,0,0,0,0,0,0,3,11,0
1857.0,1970-01-01 00:00:00.000001952,Graduation,Single,47139.0,1,1,06-03-2014,2,46,0,12,0.0,2.0,23,2,2,1.0,2,7,0,0,0,0,0,0,3,11,1
3910.0,1970-01-01 00:00:00.000001975,Graduation,Divorced,83829.0,0,0,08-10-2013,78,897,161,430,186.0,161.0,27,0,4,7.0,6,1,1,0,1,1,0,0,3,11,1
5207.0,1970-01-01 00:00:00.000001963,PhD,Married,53378.0,1,1,24-09-2012,41,489,6,152,8.0,6.0,132,10,9,4.0,6,8,0,0,0,0,0,0,3,11,1
11074.61,1970-01-01 00:00:00.000001970,Graduation,Together,19656.0,1,0,08-02-2013,94,25,4,9,6.0,8.0,32,3,2,1.0,3,7,0,0,0,0,0,0,3,11,0
5429.0,1970-01-01 00:00:00.000001948,PhD,Married,45579.0,0,1,20-08-2013,10,145,1,33,2.0,1.0,1,1,4,1.0,4,6,0,0,0,0,0,0,3,11,0
9400.0,1970-01-01 00:00:00.000001958,2n Cycle,Single,85485.0,0,0,21-06-2014,73,630,26,611,44.0,18.0,54,1,6,6.0,6,2,0,0,0,0,0,0,3,11,0
1740.0,1970-01-01 00:00:00.000001944,Graduation,Married,55956.0,0,0,07-04-2014,22,760,38,104,50.0,9.0,38,2,7,3.0,4,4,0,1,0,0,0,0,3,11,0
7488.0,1970-01-01 00:00:00.000001963,Master,Single,64191.0,0,1,22-01-2013,30,420,15,186,151.0,38.0,15,3,5,3.0,13,3,0,0,0,0,0,0,3,11,0
195.0,1970-01-01 00:00:00.000001972,Graduation,Single,38808.0,1,0,26-08-2012,21,125,17,52,3.0,19.0,30,4,5,1.0,4,8,1,0,0,0,0,0,3,11,1
635.0,1970-01-01 00:00:00.000001966,Master,Married,57183.0,1,1,19-03-2013,51,464,5,64,7.0,0.0,70,8,9,1.0,7,8,0,0,0,0,0,0,3,11,0
7527.0,1970-01-01 00:00:00.000001968,Master,Divorced,23748.0,1,0,21-11-2012,97,6,6,29,12.0,15.0,8,3,2,1.0,3,8,0,0,0,0,0,0,3,11,0
10319.0,1970-01-01 00:00:00.000001971,Graduation,Married,66303.0,0,1,26-02-2013,56,1090,12,96,16.0,12.0,60,4,3,4.0,11,8,0,1,0,0,0,0,3,11,0
2296.0,1970-01-01 00:00:00.000001975,Master,Married,37368.0,1,0,16-12-2013,4,3,2,11,2.0,2.0,10,1,1,0.0,2,6,1,0,0,0,0,0,3,11,0
10637.0,1970-01-01 00:00:00.000001964,Graduation,Married,40800.0,1,2,01-01-2013,77,24,0,27,8.0,30.0,10,2,3,0.0,3,7,0,0,0,0,0,1,3,11,0
2931.0,1970-01-01 00:00:00.000001978,Graduation,Divorced,71847.0,0,0,21-09-2012,95,737,21,106,55.0,63.0,210,0,6,7.0,9,3,0,0,0,1,0,0,3,11,0
907.0,1970-01-01 00:00:00.000001975,Graduation,Married,46149.0,0,1,29-11-2013,36,254,6,71,4.0,0.0,27,5,5,1.0,7,5,0,0,0,0,0,0,3,11,0
3698.0,1970-01-01 00:00:00.000001983,Graduation,Together,78687.0,0,0,09-08-2012,13,817,172,687,145.0,55.0,227,1,4,6.0,8,2,0,0,1,0,0,0,3,11,1
9516.0,1970-01-01 00:00:00.000001971,2n Cycle,Divorced,49118.0,0,0,18-08-2012,90,620,54,239,99.0,98.0,119,2,9,7.0,10,7,0,1,0,0,1,0,3,11,1
679.0,1970-01-01 00:00:00.000001957,PhD,Married,37633.0,1,1,20-09-2012,49,13,4,20,0.0,0.0,1,2,1,0.0,3,9,0,0,0,0,0,0,3,11,0
7384.0,1970-01-01 00:00:00.000001951,Master,Together,39767.0,0,0,21-07-2013,18,113,61,204,34.0,26.0,47,2,7,1.0,7,8,0,0,0,0,0,0,3,11,0
5043.0,1970-01-01 00:00:00.000001951,Basic,Married,26997.0,0,0,05-11-2012,89,7,23,78,133.0,49.0,144,2,4,2.0,5,7,0,0,0,0,0,0,3,11,0
5267.0,1970-01-01 00:00:00.000001970,Graduation,Divorced,33986.0,1,0,14-03-2013,43,16,2,18,2.0,1.0,5,1,1,0.0,3,7,0,0,0,0,0,0,3,11,0
339.0,1970-01-01 00:00:00.000001972,PhD,Married,57091.0,0,1,23-11-2012,82,462,0,24,6.0,0.0,4,2,9,2.0,5,7,0,1,0,0,0,0,3,11,1
2516.0,1970-01-01 00:00:00.000001969,2n Cycle,Married,46831.0,1,1,08-06-2013,84,22,2,10,6.0,4.0,34,2,1,2.0,2,4,0,0,0,0,0,0,3,11,0
9010.0,1970-01-01 00:00:00.000001972,Master,Married,83151.0,0,0,10-02-2013,80,968,147,842,137.0,42.0,210,1,5,7.0,10,2,1,0,1,1,0,0,3,11,1
378.0,1970-01-01 00:00:00.000001971,Graduation,Married,52531.0,0,0,30-12-2012,68,283,112,151,51.0,72.0,125,2,7,2.0,10,6,0,0,0,0,0,0,3,11,0
4808.0,1970-01-01 00:00:00.000001956,Graduation,Married,15759.0,0,0,05-09-2013,12,1,2,5,6.0,0.0,3,1,1,0.0,2,7,0,0,0,0,0,0,3,11,0
5068.0,1970-01-01 00:00:00.000001971,Graduation,Single,22804.0,1,0,31-07-2013,75,14,1,7,2.0,1.0,1,1,2,0.0,2,9,0,0,0,0,0,0,3,11,0
7628.0,1970-01-01 00:00:00.000001973,2n Cycle,Married,43050.0,1,0,18-03-2014,10,30,5,24,6.0,3.0,8,2,2,0.0,4,5,0,0,0,0,0,0,3,11,0
7128.0,1970-01-01 00:00:00.000001977,PhD,Single,42997.0,1,1,07-12-2013,91,4,0,5,0.0,1.0,5,1,1,0.0,2,7,0,0,0,0,0,0,3,11,0
2811.0,1970-01-01 00:00:00.000001963,PhD,Single,48918.0,1,1,12-04-2014,21,52,0,9,0.0,0.0,1,2,1,0.0,4,4,0,0,0,0,0,0,3,11,0
3551.0,1970-01-01 00:00:00.000001954,Master,Together,60033.0,0,1,29-03-2014,28,62,1,57,19.0,11.0,48,2,2,1.0,5,2,0,0,0,0,0,0,3,11,0
1663.0,1970-01-01 00:00:00.000001978,PhD,Together,34043.0,1,0,25-10-2013,97,20,2,14,3.0,0.0,10,1,2,0.0,2,9,0,0,0,0,0,0,3,11,0
5543.0,1970-01-01 00:00:00.000001966,Graduation,Together,57811.0,0,1,24-06-2013,49,545,7,114,37.0,21.0,78,5,7,2.0,11,5,0,1,0,0,0,0,3,11,0
1577.0,1970-01-01 00:00:00.000001946,Graduation,Married,78569.0,0,0,19-02-2014,14,558,79,622,207.0,175.0,95,1,4,6.0,4,1,0,0,1,0,0,0,3,11,1
10641.0,1970-01-01 00:00:00.000001978,Graduation,Single,7705.92,1,1,27-12-2012,5,6,5,4,13.0,4.0,25,4,2,1.0,3,6,0,0,0,0,0,0,3,11,0
5336.0,1970-01-01 00:00:00.000001971,Master,Together,94437.68000000001,1,0,04-06-2013,37,39,1,9,2.0,0.0,8,0,1,0.0,2,1,0,0,0,0,0,0,3,11,0
6024.0,1970-01-01 00:00:00.000001953,Graduation,Together,94384.0,0,0,04-03-2013,62,1111,24,790,160.0,45.0,172,0,5,8.0,5,2,0,1,1,1,0,0,3,11,1
1878.0,1970-01-01 00:00:00.000001985,2n Cycle,Married,23148.0,0,0,18-02-2014,83,4,6,8,6.0,3.0,10,1,2,0.0,3,7,0,0,0,0,0,0,3,11,0
3099.0,1970-01-01 00:00:00.000001970,Graduation,Divorced,44267.0,1,1,25-02-2013,48,183,5,65,3.0,5.0,49,5,5,2.0,4,9,0,0,0,0,0,0,3,11,0
6055.0,1970-01-01 00:00:00.000001979,Graduation,Married,71626.0,0,0,01-11-2012,94,546,72,376,94.0,145.0,72,1,5,5.0,8,3,0,1,0,0,0,0,3,11,0
5841.0,1970-01-01 00:00:00.000001966,Graduation,Together,60894.0,0,1,28-06-2013,61,606,7,155,10.0,0.0,54,5,10,3.0,8,7,0,0,0,0,0,0,3,11,0
3972.0,1970-01-01 00:00:00.000001976,Graduation,Together,50200.0,1,1,03-04-2013,70,266,6,51,8.0,6.0,64,6,7,1.0,5,8,0,0,0,0,0,0,3,11,0
4394.0,1970-01-01 00:00:00.000001965,PhD,Married,81051.0,0,0,23-05-2014,43,1142,29,249,38.0,29.0,14,1,5,5.0,12,2,0,1,1,0,0,0,3,11,0
5758.0,1970-01-01 00:00:00.000001982,Graduation,Married,65169.0,0,0,14-01-2014,23,1074,0,69,0.0,0.0,46,1,10,4.0,13,6,1,0,1,1,1,0,3,11,1
6658.0,1970-01-01 00:00:00.000001972,Graduation,Together,59868.0,0,1,22-07-2013,37,771,51,154,54.0,10.0,154,7,11,2.0,12,6,0,0,0,0,0,0,3,11,0
4603.0,1970-01-01 00:00:00.000001960,PhD,Married,65695.0,0,1,31-01-2014,50,371,32,189,0.0,58.0,6,2,5,4.0,10,4,0,0,0,0,0,0,3,11,0
8427.0,1970-01-01 00:00:00.000001956,Master,Single,64857.0,0,0,23-11-2012,78,556,14,717,210.0,0.0,43,1,7,5.0,10,4,0,0,0,0,0,0,3,11,0
10260.0,1970-01-01 00:00:00.000001965,Master,Together,45143.0,0,1,26-08-2013,74,202,5,74,11.0,5.0,14,3,6,1.0,5,7,0,0,0,0,0,0,3,11,0
7143.0,1970-01-01 00:00:00.000001955,2n Cycle,Together,74805.0,0,1,06-11-2013,14,209,162,209,41.0,162.0,37,5,4,7.0,10,2,0,0,0,0,0,0,3,11,0
8789.0,1970-01-01 00:00:00.000001989,2n Cycle,Married,59060.0,1,0,11-01-2014,77,35,40,111,36.0,40.0,12,3,3,1.0,7,4,0,0,0,0,0,0,3,11,0
6197.0,1970-01-01 00:00:00.000001962,PhD,Single,27238.0,1,1,20-04-2013,39,37,0,17,0.0,0.0,3,3,3,0.0,3,9,0,0,0,0,0,0,3,11,0
4554.0,1970-01-01 00:00:00.000001965,Graduation,Together,47009.0,0,1,01-10-2013,89,171,45,73,59.0,10.0,90,4,3,2.0,8,4,0,0,0,0,0,0,3,11,0
4937.0,1970-01-01 00:00:00.000001973,2n Cycle,Married,46094.0,1,1,10-06-2014,62,12,2,20,3.0,2.0,5,1,1,0.0,3,7,0,0,0,0,0,0,3,11,0
1920.0,1970-01-01 00:00:00.000001972,Graduation,Married,40321.0,1,1,29-07-2013,59,44,4,21,6.0,0.0,27,2,3,0.0,3,7,0,0,0,0,0,0,3,11,0
8749.0,1970-01-01 00:00:00.000001984,Graduation,Together,37235.0,1,0,01-02-2014,68,20,2,9,4.0,6.0,20,1,1,1.0,2,4,0,0,0,0,0,0,3,11,0
1650.0,1970-01-01 00:00:00.000001960,Master,Married,81843.0,0,0,22-04-2013,13,779,86,537,34.0,69.0,138,1,5,9.0,12,3,0,0,0,0,0,0,3,11,0
10377.0,1970-01-01 00:00:00.000001958,Master,Together,46692.0,0,1,06-06-2013,37,170,6,97,24.0,12.0,88,3,6,1.0,5,6,0,0,0,0,0,0,3,11,0
9206.0,1970-01-01 00:00:00.000001968,Graduation,Together,77382.0,0,1,07-01-2014,36,491,48,231,112.0,105.0,134,2,5,7.0,12,1,0,0,1,0,0,0,3,11,0
10971.0,1970-01-01 00:00:00.000001977,Graduation,Single,37774.0,2,0,03-09-2012,28,173,8,107,7.0,2.0,176,4,7,2.0,3,9,1,0,0,0,0,1,3,11,1
6398.0,1970-01-01 00:00:00.000001974,Basic,Married,18393.0,1,0,29-03-2014,2,7,10,13,16.0,0.0,4,2,3,0.0,3,8,0,0,0,0,0,0,3,11,0
9212.0,1970-01-01 00:00:00.000001962,Master,Married,72828.0,0,1,14-02-2013,17,1205,0,235,19.0,14.0,205,6,6,3.0,13,7,0,0,0,0,0,0,3,11,0
7937.0,1970-01-01 00:00:00.000001982,Graduation,Married,24711.0,0,0,18-04-2014,86,10,7,25,6.0,3.0,7,1,3,0.0,3,7,0,0,0,0,0,0,3,11,0
839.0,1970-01-01 00:00:00.000001975,PhD,Married,45503.0,1,0,25-09-2013,54,97,4,44,6.0,1.0,18,1,3,1.0,4,5,0,0,0,0,0,0,3,11,0
4246.0,1970-01-01 00:00:00.000001982,Master,Single,7705.92,0,0,12-12-2013,2,67,11,26,4.0,3.0,227,0,1,0.0,2,9,0,0,0,0,0,0,3,11,0
158.0,1970-01-01 00:00:00.000001945,PhD,Together,71604.0,0,0,17-11-2013,3,345,53,528,98.0,75.0,97,1,8,3.0,5,4,1,0,0,0,0,0,3,11,1
4832.0,1970-01-01 00:00:00.000001979,Graduation,Married,27244.0,1,0,07-03-2014,84,6,5,17,3.0,24.0,46,2,2,2.0,2,7,0,0,0,0,0,0,3,11,0
5621.0,1970-01-01 00:00:00.000001969,Graduation,Married,48752.0,1,1,12-12-2012,8,73,57,100,71.0,15.0,0,5,6,1.0,5,9,0,0,0,0,0,0,3,11,1
1945.0,1970-01-01 00:00:00.000001962,Graduation,Married,71434.0,0,1,18-09-2013,4,711,36,217,172.0,96.0,168,3,7,4.0,7,4,0,1,0,1,0,0,3,11,0
5147.0,1970-01-01 00:00:00.000001948,Graduation,Single,90842.0,0,0,29-07-2013,57,774,70,118,182.0,177.22000000000025,93,1,4,9.0,13,1,0,0,0,0,0,0,3,11,0
2535.0,1970-01-01 00:00:00.000001978,Master,Married,88097.0,1,0,18-08-2012,24,163,0,480,0.0,126.0,75,1,6,5.0,8,9,0,1,1,1,0,0,3,11,1
11039.0,1970-01-01 00:00:00.000001975,Graduation,Married,51948.0,0,1,17-09-2013,51,82,33,54,71.0,30.0,41,2,5,2.0,4,5,0,0,0,0,0,0,3,11,0
9495.0,1970-01-01 00:00:00.000001982,Graduation,Together,71853.0,0,0,08-05-2013,29,358,108,413,141.0,97.0,32,1,2,8.0,6,1,0,0,0,0,0,0,3,11,0
9635.0,1970-01-01 00:00:00.000001983,Master,Married,35876.0,0,0,20-04-2014,13,66,2,40,4.0,3.0,14,1,3,1.0,3,6,0,0,0,0,0,0,3,11,0
2173.0,1970-01-01 00:00:00.000001952,Graduation,Widow,40049.0,0,1,16-10-2013,23,13,6,7,0.0,3.0,3,1,1,0.0,3,6,0,0,0,0,0,0,3,11,0
942.0,1970-01-01 00:00:00.000001982,Graduation,Single,39660.0,1,0,08-08-2012,36,139,13,78,20.0,13.0,36,3,7,1.0,3,9,0,0,0,0,0,0,3,11,1
9386.0,1970-01-01 00:00:00.000001962,Graduation,Together,50127.0,0,1,29-05-2014,88,274,0,21,4.0,6.0,15,1,5,1.0,6,6,0,1,0,0,0,0,3,11,0
5510.0,1970-01-01 00:00:00.000001977,Master,Married,43263.0,0,1,21-11-2012,2,262,6,61,0.0,10.0,102,3,5,2.0,6,5,0,0,0,0,0,0,3,11,0
873.0,1970-01-01 00:00:00.000001949,Master,Married,62845.0,1,1,01-10-2012,3,1099,0,45,0.0,0.0,34,10,3,4.0,10,8,0,1,0,0,0,0,3,11,1
2253.0,1970-01-01 00:00:00.000001990,Graduation,Married,18929.0,0,0,16-02-2013,15,32,0,8,23.0,4.0,18,1,1,0.0,4,6,0,0,0,0,0,0,3,11,0
5181.0,1970-01-01 00:00:00.000001982,Basic,Single,24367.0,1,0,20-03-2013,58,2,4,2,0.0,11.0,5,1,1,0.0,2,9,0,0,0,0,0,0,3,11,0
979.0,1970-01-01 00:00:00.000001975,Graduation,Single,33249.0,1,0,20-02-2013,11,6,10,21,19.0,14.0,42,2,2,1.0,3,6,0,0,0,0,0,0,3,11,0
10390.0,1970-01-01 00:00:00.000001959,2n Cycle,Married,26887.0,0,1,10-02-2013,27,6,7,4,3.0,4.0,6,1,1,0.0,3,6,0,0,0,0,0,0,3,11,0
4698.0,1970-01-01 00:00:00.000001983,PhD,Married,50150.0,0,0,20-06-2013,32,135,46,92,65.0,61.0,11,2,5,2.0,7,5,0,0,0,0,0,0,3,11,0
7793.0,1970-01-01 00:00:00.000001976,Graduation,Together,62061.0,0,1,31-08-2013,12,641,7,84,0.0,30.0,38,3,10,4.0,7,6,0,1,0,0,0,0,3,11,0
1745.0,1970-01-01 00:00:00.000001962,PhD,Divorced,85696.0,0,0,03-05-2013,88,714,76,395,116.0,0.0,12,1,4,6.0,9,1,0,0,0,0,0,0,3,11,1
10590.0,1970-01-01 00:00:00.000001956,PhD,Together,76542.0,0,0,30-03-2013,91,794,73,573,0.0,29.0,14,1,4,8.0,10,2,0,0,0,0,0,0,3,11,0
5080.0,1970-01-01 00:00:00.000001993,Graduation,Single,70515.0,0,0,21-10-2013,12,420,0,452,182.0,64.0,140,1,6,6.0,4,2,0,0,0,0,0,0,3,11,1
8369.0,1970-01-01 00:00:00.000001987,Graduation,Together,18227.0,1,0,08-11-2012,21,1,2,7,4.0,3.0,11,1,0,1.0,2,8,0,0,0,0,0,0,3,11,0
5232.0,1970-01-01 00:00:00.000001965,Graduation,Married,69139.0,0,1,27-01-2014,23,86,12,75,33.0,15.0,6,1,4,1.0,5,4,0,0,0,0,0,0,3,11,0
2407.0,1970-01-01 00:00:00.000001982,Graduation,Married,69109.0,0,0,09-11-2012,10,823,25,459,124.0,29.0,95,1,6,6.0,7,4,0,0,1,0,0,0,3,11,1
3834.0,1970-01-01 00:00:00.000001962,Graduation,Single,69627.0,0,1,17-03-2013,35,231,161,215,171.0,30.0,53,2,8,2.0,11,5,0,0,0,0,0,0,3,11,0
7912.0,1970-01-01 00:00:00.000001978,Graduation,Married,38136.0,1,0,22-04-2013,69,8,15,27,0.0,20.0,33,2,3,1.0,2,8,1,0,0,0,0,0,3,11,0
7712.0,1970-01-01 00:00:00.000001946,PhD,Single,62159.0,0,0,28-04-2014,68,182,17,259,77.0,70.0,29,1,6,2.0,10,4,0,0,0,0,0,0,3,11,0
1065.0,1970-01-01 00:00:00.000001963,Graduation,Single,80695.0,0,0,29-12-2013,85,557,129,915,193.0,37.0,18,1,5,8.0,5,2,0,0,0,0,0,0,3,11,0
7275.0,1970-01-01 00:00:00.000001971,Master,Single,33316.0,1,1,04-10-2013,34,79,1,31,4.0,4.0,12,3,2,1.0,4,6,0,0,0,0,0,0,3,11,0
1343.0,1970-01-01 00:00:00.000001968,Graduation,Together,58554.0,1,1,26-09-2012,55,368,24,68,38.0,0.0,88,6,8,2.0,6,7,0,0,0,0,0,0,3,11,0
1384.0,1970-01-01 00:00:00.000001992,Basic,Married,17256.0,1,0,23-11-2013,10,6,4,14,8.0,8.0,22,2,2,1.0,2,8,1,0,0,0,0,0,3,11,0
9967.0,1970-01-01 00:00:00.000001974,Graduation,Divorced,53034.0,1,1,30-05-2013,30,160,15,196,15.0,11.0,50,8,6,1.0,7,8,0,0,0,0,0,0,3,11,0
6181.0,1970-01-01 00:00:00.000001950,2n Cycle,Together,52203.0,0,0,31-07-2012,36,488,21,238,56.0,108.0,28,1,8,7.0,11,6,0,0,0,0,0,0,3,11,0
10507.0,1970-01-01 00:00:00.000001977,2n Cycle,Divorced,59601.0,0,1,25-07-2013,14,691,7,69,0.0,7.0,23,4,2,2.0,7,8,0,1,0,0,0,0,3,11,0
2674.0,1970-01-01 00:00:00.000001958,Master,Single,75154.0,0,1,04-09-2012,79,543,10,205,160.0,143.0,82,1,6,3.0,6,3,0,0,0,0,0,0,3,11,1
2698.0,1970-01-01 00:00:00.000001976,Graduation,Single,47025.0,0,1,07-11-2013,52,254,7,108,20.0,0.0,26,3,6,3.0,5,6,0,0,0,0,0,0,3,11,0
3231.0,1970-01-01 00:00:00.000001973,Graduation,Married,37971.0,1,0,25-11-2013,97,5,4,10,2.0,2.0,7,1,1,0.0,3,8,0,0,0,0,0,0,3,11,0
4096.0,1970-01-01 00:00:00.000001968,Master,Divorced,41335.0,1,0,26-12-2013,24,112,19,21,16.0,14.0,5,3,4,1.0,4,7,0,0,0,0,0,0,3,11,0
10476.0,1970-01-01 00:00:00.000001958,Graduation,Married,67267.0,0,1,13-05-2014,0,134,11,59,15.0,2.0,30,1,3,2.0,5,2,0,0,0,0,0,0,3,11,0
5948.0,1970-01-01 00:00:00.000001975,Graduation,Single,57338.0,0,1,29-04-2014,96,143,6,52,11.0,8.0,17,2,4,1.0,5,5,0,0,0,0,0,0,3,11,0
9140.0,1970-01-01 00:00:00.000001960,2n Cycle,Together,50523.0,1,1,25-12-2013,89,51,4,24,4.0,7.0,1,2,2,0.0,4,6,0,0,0,0,0,0,3,11,0
10258.0,1970-01-01 00:00:00.000001965,Master,Single,35791.0,2,1,06-05-2013,94,27,0,5,0.0,0.0,3,2,1,0.0,3,8,0,0,0,0,0,0,3,11,0
5675.0,1970-01-01 00:00:00.000001960,PhD,Divorced,50611.0,0,1,04-10-2012,98,459,0,24,6.0,0.0,4,6,4,5.0,7,6,0,1,0,0,0,0,3,11,0
4743.0,1970-01-01 00:00:00.000001969,PhD,Married,56242.0,0,1,03-03-2013,72,689,8,167,11.0,8.0,88,5,8,4.0,11,6,0,0,0,0,0,0,3,11,0
8805.0,1970-01-01 00:00:00.000001960,Graduation,Single,48904.0,0,1,02-12-2012,1,283,10,38,0.0,13.0,27,4,7,2.0,4,8,0,0,0,0,0,0,3,11,0
1542.0,1970-01-01 00:00:00.000001975,Graduation,Single,56243.0,1,2,30-12-2013,26,347,0,35,4.0,3.0,7,6,4,2.0,8,5,0,0,0,0,0,0,3,11,0
6770.0,1970-01-01 00:00:00.000001985,Graduation,Married,21355.0,1,0,20-08-2013,5,5,13,14,0.0,5.0,31,2,2,1.0,2,6,1,0,0,0,0,0,3,11,1
8773.0,1970-01-01 00:00:00.000001971,Master,Together,57420.0,0,1,25-06-2013,22,280,0,18,0.0,0.0,24,3,5,1.0,6,7,0,1,0,0,0,0,3,11,0
10475.0,1970-01-01 00:00:00.000001970,Master,Together,51381.5,0,1,01-04-2013,39,187,5,65,26.0,20.0,14,2,4,2.0,6,5,0,0,0,0,0,0,3,11,0
10420.0,1970-01-01 00:00:00.000001955,Master,Divorced,46390.0,0,1,05-05-2014,56,95,14,64,2.0,9.0,38,1,4,2.0,3,7,0,0,0,0,0,0,3,11,0
7514.0,1970-01-01 00:00:00.000001956,2n Cycle,Together,54342.0,1,1,03-07-2013,74,84,10,34,11.0,10.0,28,4,3,1.0,4,6,0,0,0,0,0,0,3,11,0
2902.0,1970-01-01 00:00:00.000001958,Graduation,Together,51381.5,1,1,03-09-2012,87,19,4,12,2.0,2.0,6,1,1,0.0,3,5,0,0,0,0,0,0,3,11,0
4345.0,1970-01-01 00:00:00.000001964,2n Cycle,Single,51381.5,1,1,12-01-2014,49,5,1,9,2.0,0.0,4,1,1,0.0,2,7,0,0,0,0,0,0,3,11,0
793.0,1970-01-01 00:00:00.000001973,Graduation,Married,20895.0,1,0,06-10-2012,24,18,3,17,3.0,0.0,4,1,2,0.0,3,9,0,0,0,0,0,0,3,11,0
10909.0,1970-01-01 00:00:00.000001948,Graduation,Married,92344.0,0,0,15-01-2014,9,992,24,694,51.0,19.0,119,0,5,10.0,5,1,1,0,1,0,0,0,3,11,0
3769.0,1970-01-01 00:00:00.000001972,PhD,Together,51381.5,1,0,02-03-2014,17,25,1,13,0.0,0.0,3,1,1,0.0,3,7,0,0,0,0,0,0,3,11,0
8702.0,1970-01-01 00:00:00.000001976,2n Cycle,Together,26907.0,1,1,20-08-2013,10,9,1,7,0.0,3.0,2,2,1,0.0,3,7,0,0,0,0,0,0,3,11,0
4791.0,1970-01-01 00:00:00.000001980,Graduation,Together,44964.0,1,1,16-12-2012,35,19,1,17,2.0,0.0,2,1,1,0.0,3,8,0,0,0,0,0,0,3,11,0
2963.0,1970-01-01 00:00:00.000001979,Graduation,Together,75507.0,0,0,02-05-2014,56,709,93,374,104.0,80.0,80,1,8,6.0,6,3,0,0,0,0,0,0,3,11,0
8216.0,1970-01-01 00:00:00.000001972,Master,Married,53761.0,1,1,11-10-2013,7,158,0,76,13.0,7.0,71,6,4,4.0,3,5,0,0,0,0,0,0,3,11,0
8140.0,1970-01-01 00:00:00.000001973,Graduation,Together,22682.0,1,0,03-10-2013,51,10,14,29,4.0,2.0,36,3,2,1.0,4,4,0,0,0,0,0,0,3,11,0
10146.0,1970-01-01 00:00:00.000001972,PhD,Together,38887.0,1,0,02-03-2014,17,25,1,13,0.0,0.0,3,1,1,0.0,3,7,0,0,0,0,0,0,3,11,0
5289.0,1970-01-01 00:00:00.000001975,2n Cycle,Single,41658.0,1,1,09-11-2012,30,8,4,12,15.0,4.0,29,2,1,1.0,2,4,0,0,0,0,0,0,3,11,0
2587.0,1970-01-01 00:00:00.000001972,PhD,Married,29791.0,1,0,15-05-2014,21,14,0,6,0.0,0.0,0,2,2,0.0,3,5,0,0,0,0,0,0,3,11,0
4405.0,1970-01-01 00:00:00.000001956,Master,Married,63915.0,0,2,30-07-2013,2,622,7,115,30.0,0.0,15,2,6,3.0,12,5,0,0,0,0,0,0,3,11,0
8663.0,1970-01-01 00:00:00.000001974,Graduation,Divorced,39996.0,1,1,22-05-2014,85,11,0,3,0.0,0.0,1,1,1,0.0,2,6,0,0,0,0,0,0,3,11,0
2589.0,1970-01-01 00:00:00.000001972,Graduation,Divorced,26759.0,1,0,07-02-2014,65,25,3,16,8.0,5.0,2,2,2,1.0,3,6,0,0,0,0,0,0,3,11,0
3421.0,1970-01-01 00:00:00.000001968,Master,Divorced,63841.0,0,1,21-04-2013,64,635,15,100,20.0,7.0,131,1,9,3.0,9,6,0,0,0,0,0,0,3,11,0
10490.0,1970-01-01 00:00:00.000001969,PhD,Married,51039.0,1,1,10-12-2012,11,100,64,79,65.0,0.0,109,2,6,2.0,4,7,0,0,0,0,0,0,3,11,0
4094.0,1970-01-01 00:00:00.000001961,Graduation,Married,60544.0,1,1,25-08-2012,92,201,2,43,3.0,5.0,35,4,5,1.0,5,6,0,0,0,0,0,0,3,11,0
9958.0,1970-01-01 00:00:00.000001972,Graduation,Married,65685.0,0,1,29-03-2014,54,642,14,49,0.0,7.0,57,1,9,2.0,9,5,0,0,0,0,0,0,3,11,0
2534.0,1970-01-01 00:00:00.000001953,Graduation,Married,37716.0,0,1,21-04-2014,4,97,1,41,6.0,2.0,41,2,4,1.0,3,7,0,0,0,0,0,0,3,11,0
4188.0,1970-01-01 00:00:00.000001957,Graduation,Single,36864.0,0,1,13-08-2012,53,204,5,39,17.0,0.0,89,3,5,2.0,4,8,0,0,0,0,0,0,3,11,1
6613.0,1970-01-01 00:00:00.000001970,Master,Married,44511.0,1,0,12-10-2012,39,513,7,133,46.0,14.0,14,6,8,4.0,8,8,0,0,0,0,0,0,3,11,0
10827.0,1970-01-01 00:00:00.000001967,PhD,Married,36947.0,1,1,07-08-2012,49,88,3,21,4.0,1.0,29,4,3,0.0,4,9,0,0,0,0,0,0,3,11,0
5491.0,1970-01-01 00:00:00.000001951,Master,Together,47352.0,0,1,11-04-2013,70,172,12,112,8.0,0.0,15,4,6,1.0,5,7,0,0,0,0,0,0,3,11,0
